id,平均视频更新时间,UP主所在分区,视频平均时长,视频总数,视频平均点赞数,视频平均硬币数,视频平均转发数,视频平均弹幕数,视频平均收藏数,视频平均播放量,视频平均评论数,视频推荐指数,点赞/播放量超过4%的视频数,粉丝数
3493075179539178,8.142857142857142,生活,68.28571428571429,14,24660.14285714286,2885.214285714286,552.0714285714286,98.07142857142857,2522.5,265039.78571428574,326.0,78535.71071428571,14,12915
19642758,6.418502202643172,生活,771.2599118942732,227,249611.41850220264,104117.85022026431,6961.867841409691,24130.8281938326,32708.33920704846,2935947.6696035243,4413.057268722467,900885.8015418504,209,4167120
25706078,7.619718309859155,汽车,675.4647887323944,142,4659.302816901409,2508.1408450704225,578.3802816901408,787.3028169014085,1040.8591549295775,92093.72535211267,204.18309859154928,26946.289084507032,123,330908
437316738,6.951048951048951,生活,199.4265734265734,143,206479.75524475524,66617.25174825174,11663.657342657343,12413.174825174825,16953.37062937063,3213572.3496503495,5552.153846153846,931902.2272727271,136,3524395
192399437,4.75,舞蹈,61.40625,32,2326.28125,207.125,147.75,17.6875,800.09375,33662.4375,34.9375,9778.699999999999,20,4034
312543233,2.652173913043478,生活,23.434782608695652,23,30129.347826086956,2065.478260869565,569.8695652173913,23.08695652173913,18928.08695652174,359413.3043478261,206.43478260869566,108843.41304347824,23,249174
192090,14.6875,知识,638.125,48,143731.27083333334,61232.583333333336,5421.5,8073.166666666667,36820.479166666664,2348693.8333333335,2571.9791666666665,687716.1020833333,42,2119847
504648459,2.834254143646409,美食,155.30939226519337,181,54529.85082872928,2584.3756906077347,1587.524861878453,367.27624309392263,13986.397790055249,503962.1049723757,403.47513812154693,154292.95165745853,180,1569648
64836364,11.954545454545455,时尚,111.13636363636364,22,104219.45454545454,9838.772727272728,2318.181818181818,433.27272727272725,12922.09090909091,505936.2272727273,695.0454545454545,177826.21136363634,22,450130
438173577,1.208888888888889,资讯,768.6422222222222,450,27716.14222222222,6509.542222222222,2704.153333333333,2558.9666666666667,3188.8866666666668,665201.8711111111,612.4777777777778,183838.4773333334,226,3621445
67907025,45.90909090909091,知识,5719.681818181818,22,31415.18181818182,22644.272727272728,12165.454545454546,2873.181818181818,37197.818181818184,1448537.4545454546,1471.409090909091,403954.6,0,1633426
9728698,3.8828125,生活,133.07421875,256,65013.66796875,4254.2109375,1334.44921875,1543.66015625,10295.68359375,1468154.05078125,898.890625,399612.0591796874,166,1687613
352431409,15.017543859649123,生活,106.71929824561404,57,84196.71929824562,4675.684210526316,3045.2280701754385,1476.3859649122808,4912.245614035088,968745.8596491228,1105.9122807017543,282069.1561403509,57,1092190
305003672,5.346153846153846,时尚,69.0576923076923,52,19374.076923076922,933.2307692307693,310.71153846153845,135.30769230769232,1058.0384615384614,146225.6923076923,159.53846153846155,45301.12307692307,51,115845
259144904,8.380952380952381,生活,67.18095238095238,105,11885.209523809524,151.0952380952381,95.5904761904762,58.10476190476191,233.28571428571428,207122.61904761905,110.05714285714286,56789.781428571434,100,103512
6087825,2.8349514563106797,美食,468.1326860841424,309,106866.75080906149,23261.381877022653,5699.012944983819,5673.375404530744,7722.809061488673,2228062.2459546924,1803.3948220064724,617793.7731391583,259,4535526
486183,13.243243243243244,音乐,322.1261261261261,111,24394.891891891893,11965.081081081082,2111.261261261261,1801.5765765765766,7603.126126126126,306147.6036036036,838.9099099099099,95684.77927927928,103,3016358
22344481,10.352,时尚,684.928,125,9314.456,2955.68,762.816,1149.832,4347.768,243108.064,410.136,68071.07759999999,55,1273305
508752914,8.05,生活,169.6875,80,88515.6125,7919.7375,3130.9125,2739.6125,8076.675,1597255.0875,1459.15,443868.9668750001,67,1297998
325404206,6.967741935483871,游戏,345.06451612903226,93,29258.74193548387,2585.94623655914,860.1827956989247,445.64516129032256,6768.333333333333,423703.65591397847,351.06451612903226,121529.08279569894,78,256080
16015678,3.2758620689655173,生活,180.24137931034483,29,80616.62068965517,2940.2758620689656,1353.1379310344828,610.9655172413793,10138.103448275862,1134881.0344827587,867.3448275862069,321587.6551724138,29,988092
599350028,5.9222222222222225,时尚,506.3888888888889,90,15648.211111111112,2066.8,583.3777777777777,511.9555555555556,7196.133333333333,210696.9111111111,220.36666666666667,62562.02777777779,88,1289008
1589613,24.0,生活,369.3636363636364,33,35070.93939393939,11989.666666666666,1229.6060606060605,1391.060606060606,8886.272727272728,434768.8484848485,783.7878787878788,131790.03939393943,31,564138
37963636,16.58823529411765,动画,134.58823529411765,17,229114.4705882353,73896.58823529411,87253.23529411765,2942.470588235294,63604.82352941176,3622373.2352941176,2828.5882352941176,1100539.544117647,15,468283
90142376,4.627906976744186,生活,207.63953488372093,172,59030.67441860465,9786.953488372093,4056.6802325581393,832.5581395348837,11235.296511627907,1033314.5523255814,965.9011627906976,292379.6700581396,152,1417166
51031539,1.997032640949555,游戏,326.35459940652817,674,16157.838278931751,3174.028189910979,367.5385756676558,840.2077151335311,2874.412462908012,526962.1706231454,401.5474777448071,141052.83820474756,207,1360616
2019740,4.323992994746059,游戏,1781.2539404553415,571,21385.02802101576,9338.572679509633,837.0210157618213,3502.1418563922944,4173.159369527145,624287.0998248686,1046.8669001751314,171934.97915936963,287,2048266
493570956,9.153846153846153,运动,559.6153846153846,91,65423.20879120879,15878.89010989011,11070.747252747253,4781.065934065934,86812.30769230769,1746197.5714285714,1419.5714285714287,504236.6280219781,49,5225412
316381099,9.14018691588785,音乐,935.9626168224299,107,36624.0,19977.457943925234,2136.4205607476633,715.4579439252336,12484.0,313438.33644859813,1421.5794392523364,106882.03457943932,105,2013537
37804608,9.3125,游戏,7803.546875,64,21592.4375,8280.546875,2102.703125,1140.796875,3971.8125,323649.5,902.09375,96131.89062500001,49,315912
1458143131,5.223880597014926,生活,153.46268656716418,67,80010.67164179105,10392.268656716418,3080.8358208955224,2036.9402985074628,3594.492537313433,1543741.1492537314,2203.402985074627,426719.45000000007,61,1525137
614325139,1.4818840579710144,知识,224.1268115942029,276,883.4963768115942,32.57608695652174,34.15217391304348,3.6557971014492754,40.09782608695652,14383.869565217392,13.721014492753623,4001.8677536231908,196,76680
448019333,16.074074074074073,生活,124.85185185185185,27,238516.11111111112,9241.222222222223,6637.037037037037,1190.7777777777778,13830.962962962964,2112085.074074074,1194.3333333333333,636209.7574074074,26,2136927
3461565017754459,0.9585062240663901,生活,181.10373443983403,241,59326.717842323655,1732.622406639004,788.6970954356847,2126.240663900415,2901.5477178423234,968889.9502074689,797.0746887966804,269159.2323651452,236,1346593
719238,11.521739130434783,动画,165.2173913043478,69,60755.30434782609,10710.333333333334,1541.5072463768115,838.3478260869565,5047.376811594203,733117.6086956522,527.8115942028985,214851.23840579708,65,1142632
2136132,2.1538461538461537,游戏,92.76068376068376,234,36884.35042735043,659.991452991453,858.6495726495726,156.2094017094017,6849.7307692307695,476561.81196581194,367.11538461538464,136937.6286324787,219,634425
42870908,1.3714285714285714,美食,563.0734693877552,490,59663.6612244898,5572.75306122449,1836.226530612245,3868.385714285714,10245.124489795919,1069202.987755102,1075.7938775510204,299548.25775510195,392,3879471
15262818,0.7665369649805448,知识,993.088197146563,771,10945.216601815824,3003.7833981841763,494.2814526588846,1073.845654993515,2328.0207522697797,216117.91050583657,668.3968871595331,61300.94974059668,662,1877839
384136794,13.15,游戏,269.3,40,27278.675,3974.375,1049.75,581.75,3361.55,332331.275,1080.65,97887.31375,36,1678711
2087432052,8.46938775510204,运动,92.77551020408163,49,16513.224489795917,2171.2244897959185,141.0408163265306,173.30612244897958,984.469387755102,104523.02040816327,277.18367346938777,34164.69591836736,49,946502
1858684641,3.5925925925925926,生活,14.148148148148149,27,5619.37037037037,143.62962962962962,79.22222222222223,14.333333333333334,1212.0740740740741,28736.777777777777,57.111111111111114,9929.12777777778,27,52971
2074644467,3.3703703703703702,动物圈,116.5925925925926,81,32790.88888888889,1309.4444444444443,2487.5185185185187,419.320987654321,2100.753086419753,452654.76543209876,420.17283950617286,129262.3592592592,79,348140
1007043700,1.4833333333333334,美食,207.69444444444446,180,76480.1888888889,5632.977777777778,3365.6,2378.95,2733.05,1275499.7277777777,1348.9333333333334,356050.6269444444,177,1733056
267766441,7.149532710280374,游戏,774.411214953271,107,24962.81308411215,8336.271028037383,2137.7383177570096,1749.3084112149534,3676.570093457944,413204.61682242993,1893.5420560747664,120463.54205607482,96,286768
5055,17.366666666666667,音乐,615.32,150,18574.653333333332,17190.073333333334,1876.9466666666667,2380.0,9647.706666666667,350499.36,1973.3533333333332,107692.55199999998,114,1339292
2733216,6.407035175879397,动画,888.6030150753769,199,28355.793969849245,10280.733668341709,1357.2562814070352,1980.2412060301508,5411.939698492462,473843.2964824121,1108.7738693467336,137588.97688442204,173,1455367
314690088,4.968197879858657,知识,5735.378091872792,283,371.3710247349823,84.48056537102474,45.533568904593636,41.32508833922262,512.1024734982332,8755.56890459364,13.830388692579506,2574.2459363957582,228,1719316
477531206,5.7006369426751595,资讯,287.1019108280255,157,103572.87898089172,6922.006369426752,2901.477707006369,3735.815286624204,5981.802547770701,1792826.2611464967,2040.783439490446,498250.58630573255,146,3496983
600454,4.10625,游戏,440.84375,160,1178.4125,392.79375,214.13125,84.9125,270.81875,36960.83125,156.825,10175.1096875,59,76042
2192108,5.3468208092485545,鬼畜,131.46820809248555,173,47465.89017341041,14956.820809248555,3658.8670520231212,1115.6011560693642,10199.99421965318,542713.2196531792,849.4508670520231,166688.7286127168,166,1287396
6457791,57.89473684210526,生活,52.94736842105263,19,85968.68421052632,11287.21052631579,5972.894736842105,481.2105263157895,12737.421052631578,811940.6315789474,2244.6315789473683,250382.81578947374,19,1099728
1959207366,6.866666666666666,生活,165.46666666666667,15,3148.9333333333334,186.8,98.26666666666667,32.6,677.4,44622.86666666667,108.8,12808.75,9,26032
287349525,6.3125,动画,43.5,32,26066.03125,327.5625,1207.5625,57.34375,1640.28125,244347.3125,298.625,73003.27500000002,31,86084
7527048,2.965909090909091,时尚,19.681818181818183,88,17141.659090909092,554.3068181818181,234.97727272727272,13.659090909090908,5096.806818181818,80114.375,105.06818181818181,28824.499431818178,87,363478
1335713025,7.607843137254902,动物圈,425.921568627451,51,215290.3725490196,30720.117647058825,7173.0392156862745,4811.705882352941,19213.58823529412,2426148.3725490198,1057.4901960784314,717356.8676470588,50,3923825
36046546,6.174193548387096,游戏,666.174193548387,155,29410.754838709676,6236.38064516129,260.85806451612905,5418.9548387096775,20733.148387096775,888905.3935483871,514.3096774193548,245234.9677419354,93,1626638
624243924,3.1142857142857143,娱乐,568.3809523809524,105,39644.828571428574,9541.8,3410.304761904762,2521.809523809524,14518.933333333332,709952.1142857143,1442.6857142857143,205150.3409523809,101,1494994
1858861103,16.863636363636363,知识,618.5454545454545,22,125002.72727272728,58171.0,7970.136363636364,4358.681818181818,46094.954545454544,1418470.0909090908,1411.1818181818182,448805.52727272734,19,1331428
476697953,7.647058823529412,生活,10.588235294117647,34,21766.235294117647,603.2058823529412,357.79411764705884,50.1764705882353,2794.9411764705883,74179.70588235294,140.1764705882353,28622.002941176474,34,332414
52250,6.540697674418604,生活,535.5813953488372,172,76966.63372093023,17555.883720930233,2885.0755813953488,3739.1337209302324,10453.32558139535,1198349.7267441861,1583.656976744186,344392.5979651162,156,2868067
434376696,5.419117647058823,知识,927.3529411764706,136,30928.816176470587,9468.389705882353,1753.9411764705883,2410.2426470588234,7269.85294117647,716206.7205882353,1245.860294117647,199906.32426470582,67,2152028
321173469,35.05263157894737,生活,88.89473684210526,19,6837.473684210527,607.7368421052631,220.73684210526315,769.1578947368421,762.1052631578947,115285.26315789473,231.68421052631578,32560.810526315792,14,28933908
29367693,3.2585669781931466,游戏,482.96417445482865,642,602.7710280373832,237.7866043613707,56.76479750778816,484.49376947040497,93.11682242990655,60689.766355140186,247.83021806853583,15863.588161993775,54,255194
7817472,1.1333333333333333,游戏,140.32478632478632,585,26492.782905982906,1333.4837606837607,862.1213675213676,398.4974358974359,2486.562393162393,331483.09743589745,698.2068376068376,95703.20427350422,565,1480135
1636034895,170.0,游戏,1430.0,2,206974.5,57553.5,43340.5,10717.0,34122.0,3061201.0,14744.5,917536.95,2,2624902
415897343,1.6893732970027249,时尚,39.67302452316076,367,33083.869209809265,1155.9809264305177,170.60217983651225,90.39237057220708,2122.6212534059946,307842.8283378747,214.01362397820162,91517.55722070846,334,556753
154021609,4.386281588447654,影视,455.043321299639,277,59725.38267148015,9808.093862815884,1856.2779783393503,7493.996389891697,2787.754512635379,953544.6353790613,3153.4043321299637,272408.6028880867,234,2133172
624252710,365.0,动画,1134.0,1,6434.0,1939.0,175.0,472.0,1705.0,99445.0,411.0,29180.15,1,89191
3493269956725213,1.1320754716981132,动画,6.226415094339623,53,40444.56603773585,301.8301886792453,2653.245283018868,155.71698113207546,2355.2264150943397,70745.01886792453,529.7169811320755,36557.50188679245,53,376964
296092268,4.3625,生活,235.0625,80,198964.2625,12479.6875,4667.85,1840.6625,14118.6875,1434088.6875,2751.2375,451972.828125,80,2464575
259358419,1.8193832599118942,生活,50.62114537444934,227,94815.94713656387,5595.325991189427,3059.9559471365637,989.3656387665199,5243.797356828194,1016266.9471365638,1119.2466960352424,298483.8037444935,223,2081535
16206007,7.636363636363637,生活,630.8531468531469,143,78636.11888111888,23372.706293706295,9701.874125874127,7874.27972027972,10847.146853146853,999251.7622377622,3019.4545454545455,304049.2328671326,137,2403074
3493142030453463,4.222222222222222,生活,373.9259259259259,27,41899.92592592593,4759.962962962963,689.0,568.2592592592592,4708.888888888889,370325.6296296296,596.8148148148148,113537.45925925927,27,1055243
419872064,2.1036585365853657,美食,479.5670731707317,328,47476.509146341465,12091.716463414634,4095.7865853658536,1889.1615853658536,15430.65243902439,875668.9024390244,1027.2103658536585,250997.732317073,301,4400123
24369084,3.1527777777777777,时尚,31.75,72,6277.0,745.1388888888889,362.15277777777777,78.375,1918.0555555555557,50654.40277777778,100.15277777777777,16336.575694444444,71,87252
1152130637,11.879310344827585,美食,672.3103448275862,58,16598.896551724138,3363.344827586207,1370.1379310344828,2884.0,1125.655172413793,384795.3103448276,515.8620689655172,106703.44827586206,48,916065
8960728,7.154150197628459,美食,398.6837944664032,253,79168.26482213438,28268.956521739132,10024.826086956522,3581.6324110671935,20713.12648221344,1251206.442687747,1224.2371541501977,369927.68063241104,195,8094678
390126641,15.2,生活,551.06,50,57513.32,8633.48,743.34,5591.26,36342.12,2116565.26,440.54,569361.3950000001,20,2639949
20998875,49.87179487179487,动画,858.4871794871794,39,2000.5897435897436,1437.3589743589744,52.53846153846154,428.53846153846155,552.3589743589744,70788.41025641025,209.56410256410257,19524.753846153846,7,48037
18920713,79.77777777777777,舞蹈,151.0,9,16207.111111111111,2998.1111111111113,210.11111111111111,93.44444444444444,1653.5555555555557,149182.33333333334,505.1111111111111,45839.227777777785,9,48861
419058522,24.31578947368421,知识,426.7894736842105,19,44049.52631578947,30561.157894736843,4448.631578947368,1138.842105263158,61058.36842105263,581926.5789473684,616.0,197014.54473684207,18,545847
4162287,8.406593406593407,游戏,2694.5054945054944,182,80516.62087912088,37623.32967032967,4483.489010989011,18684.137362637364,21297.96153846154,1469824.5054945054,2389.5164835164837,432221.05000000005,157,5666133
436302875,365.0,动画,102.0,1,6668.0,1099.0,224.0,39.0,1884.0,23018.0,394.0,9734.1,1,67050
10119428,2.04099560761347,影视,1423.528550512445,683,93003.24890190337,28927.159590043924,3148.641288433382,8953.298682284041,9912.806734992679,1686081.5666178623,2047.2562225475842,479555.8038067348,552,6607164
630889051,1.11864406779661,生活,103.09533898305085,472,2300.6186440677966,342.92161016949154,215.77754237288136,30.86864406779661,1751.697033898305,35592.779661016946,72.79025423728814,10652.050211864402,373,505101
53456,13.866071428571429,动画,1087.6875,112,212989.04464285713,103590.95535714286,9193.044642857143,17679.303571428572,65798.77678571429,2780748.6875,4392.116071428572,855903.1995535708,105,4193917
24490535,4.298245614035087,知识,815.5029239766081,171,32962.883040935674,5552.181286549708,2752.0701754385964,6163.625730994152,3949.3333333333335,861562.0994152047,1906.5555555555557,236860.6652046784,69,1571704
457027794,8.285714285714286,音乐,152.42857142857142,14,57330.71428571428,25533.285714285714,2053.0,905.9285714285714,19287.285714285714,461055.14285714284,1016.7142857142857,156196.42857142858,14,651592
279991456,7.783216783216783,游戏,844.1748251748252,143,108721.35664335664,65231.79020979021,3660.5524475524476,9636.398601398601,14263.223776223776,1515590.944055944,2673.811188811189,459878.3772727272,126,1943245
1526101,14.08641975308642,舞蹈,567.0370370370371,81,52064.753086419754,17069.987654320987,2025.20987654321,4224.382716049383,11188.592592592593,851347.024691358,1373.4074074074074,247301.47222222222,68,1263473
346613629,23.689655172413794,生活,124.93103448275862,29,495.1034482758621,184.79310344827587,79.82758620689656,8.448275862068966,340.7931034482759,10144.241379310344,48.89655172413793,2981.0913793103446,18,12616
8784855,5.96067415730337,游戏,418.1741573033708,178,36829.70786516854,8563.691011235955,472.74719101123594,1449.0674157303372,4277.033707865168,571969.3595505618,635.8033707865169,163550.40617977528,147,1438378
889558,10.0,舞蹈,163.0,2,4326.5,814.5,227.5,68.5,3057.5,80742.5,135.0,23377.175000000003,2,384
35789774,31.2,生活,1538.7,10,5921.7,2351.3,175.1,92.7,5016.8,231688.9,367.4,63025.56500000002,0,1283028
442926799,29.142857142857142,知识,256.85714285714283,7,26.571428571428573,9.857142857142858,3.857142857142857,0.2857142857142857,47.42857142857143,1086.857142857143,6.857142857142857,305.68571428571425,1,86
397865300,15.918367346938776,游戏,61.87755102040816,49,44089.183673469386,1707.0816326530612,3438.5714285714284,238.14285714285714,5102.510204081633,558775.7551020408,363.57142857142856,161847.02653061223,47,167075
1954997940,0.9085239085239085,美食,195.2806652806653,481,29235.567567567567,691.3950103950104,218.86902286902287,329.03326403326406,718.8274428274428,364874.27234927233,308.00207900207903,103791.13690228685,479,1063123
419738808,12.208955223880597,生活,110.5223880597015,67,360027.6567164179,31492.194029850747,3287.89552238806,5208.089552238806,27804.83582089552,6430502.462686568,2271.507462686567,1777539.5828358207,60,4824873
309435,1.5050618672665916,游戏,548.1012373453318,889,1769.1608548931383,226.68391451068615,233.47919010123735,252.06861642294714,212.94825646794152,57949.452193475816,270.37682789651296,15698.651124859392,252,361852
627490,5.148148148148148,游戏,88.72222222222223,54,134.24074074074073,37.074074074074076,54.98148148148148,6.314814814814815,40.888888888888886,6849.425925925926,26.314814814814813,1839.1898148148146,20,612
237311595,3.045977011494253,游戏,149.04980842911877,261,80514.65134099616,3118.264367816092,879.4980842911878,750.4099616858238,2221.2681992337166,1204437.8390804597,894.6091954022988,336414.71302682004,255,1543872
182481858,6.314685314685315,美食,69.24475524475524,143,58831.181818181816,2618.335664335664,659.6223776223776,748.1678321678322,19463.062937062936,5401746.468531469,406.73426573426576,1381713.0772727272,10,1609274
836885,10.2,时尚,64.0,35,126253.37142857142,15266.171428571428,4925.114285714286,476.9428571428571,23670.6,1008040.8857142857,1190.0857142857142,319341.09857142856,35,1757089
1858682,8.639344262295081,知识,349.0983606557377,122,27526.024590163935,9649.368852459016,2371.1311475409834,5686.9672131147545,16932.33606557377,339645.45901639346,1564.983606557377,109184.68196721311,87,1823697
278898145,51.03703703703704,生活,166.55555555555554,27,333.0740740740741,34.48148148148148,141.1851851851852,24.333333333333332,133.03703703703704,8986.148148148148,26.48148148148148,2538.5074074074073,17,40811
250111460,12.057471264367816,知识,620.3563218390805,87,44588.35632183908,10094.51724137931,3723.609195402299,3651.919540229885,11624.931034482759,735197.0689655172,1418.0114942528735,213422.03390804605,76,3244047
326524022,6.733333333333333,生活,178.86666666666667,60,366.7,43.78333333333333,23.15,59.3,71.03333333333333,15112.133333333333,42.05,4017.9666666666667,47,2155
434378423,8.79245283018868,运动,447.50943396226415,106,35089.24528301887,16670.77358490566,4747.981132075472,1149.698113207547,42368.99056603773,724123.8301886793,1036.4622641509434,218168.9150943396,72,2065632
145090949,6.409090909090909,生活,926.5454545454545,154,4655.564935064935,2598.681818181818,158.0974025974026,1520.155844155844,918.577922077922,101756.64285714286,337.038961038961,29454.169155844156,105,366814
348420882,13.454545454545455,影视,20.0,11,2071.090909090909,75.0909090909091,21.454545454545453,7.7272727272727275,632.0,17146.909090909092,33.36363636363637,5364.109090909091,11,9841
129259501,24.632653061224488,科技,392.3469387755102,49,51884.06122448979,22056.836734693876,3299.3061224489797,2142.183673469388,7745.530612244898,736890.5918367347,1075.1224489795918,219389.17244897957,45,1657917
1643718,3.539473684210526,生活,407.4078947368421,684,13675.137426900585,6812.138888888889,700.8040935672515,3372.002923976608,1777.030701754386,320710.90058479534,1202.2763157894738,91155.93903508772,328,2578628
22172358,9.333333333333334,游戏,466.3333333333333,3,1928.0,1270.0,1117.0,12.333333333333334,1240.0,76804.0,464.3333333333333,21713.066666666666,0,6987
308693140,7.7032967032967035,动画,165.17582417582418,91,138564.64835164836,14005.307692307691,8980.329670329671,1821.89010989011,35740.868131868134,2560742.1978021977,934.1318681318681,718426.3989010989,61,2602754
381281213,16.785714285714285,音乐,318.7857142857143,28,16334.357142857143,7205.892857142857,1908.4642857142858,880.0,4383.035714285715,199337.67857142858,1577.5,62693.508928571435,27,2088694
402574397,12.960526315789474,生活,452.35526315789474,76,17669.223684210527,1974.3157894736842,4091.4868421052633,2140.6710526315787,1453.592105263158,379594.94736842107,2115.4736842105262,107349.58026315787,59,1707042
367877,4.61578947368421,科技,989.6894736842105,190,19025.263157894737,5026.1578947368425,3660.5789473684213,2400.9736842105262,3505.8368421052633,563267.5894736842,2188.642105263158,155521.41052631586,56,1942085
7966,16.862745098039216,音乐,1428.2549019607843,51,57827.80392156863,24966.058823529413,3500.450980392157,1283.2941176470588,19704.49019607843,669783.431372549,1376.549019607843,209638.95784313724,50,2084946
104207471,8.961832061068701,生活,545.4809160305343,131,23989.465648854963,4171.740458015267,666.5419847328244,2364.6946564885498,3025.0,480658.8244274809,702.7709923664122,133963.59999999995,91,1879400
48133212,15.038461538461538,知识,2256.0,26,3117.1923076923076,839.3846153846154,369.38461538461536,563.9230769230769,3101.8846153846152,81443.19230769231,158.80769230769232,23384.717307692314,8,1982059
3537111860906778,3.0,游戏,53.6,5,3466.6,14.8,3.0,11.8,110.0,52739.6,16.4,14623.539999999999,5,9775
443141374,3.4146341463414633,生活,66.65853658536585,41,1125.8536585365853,92.29268292682927,49.68292682926829,58.829268292682926,104.53658536585365,27429.365853658535,239.14634146341464,7524.960975609757,36,18231
179922650,19.02777777777778,游戏,352.3888888888889,36,125145.77777777778,27861.027777777777,2245.3888888888887,2321.1666666666665,19563.777777777777,1833809.5,1115.8055555555557,528246.252777778,34,1872867
94114029,3.411184210526316,美食,524.8059210526316,304,26171.848684210527,4968.111842105263,1239.1019736842106,2260.2861842105262,1796.7368421052631,621450.0131578947,807.2138157894736,170327.9697368421,178,2010262
302145,13.0,游戏,7105.013157894737,76,30270.25,11072.736842105263,2568.934210526316,1486.8815789473683,13145.986842105263,387904.2763157895,757.8947368421053,119896.33092105266,74,1279162
25246930,12.35135135135135,影视,102.37837837837837,37,17549.45945945946,381.6216216216216,92.91891891891892,869.6486486486486,1488.5135135135135,295586.5135135135,220.1081081081081,82007.26891891893,32,17752
423738152,6.0,知识,274.0652173913044,46,284039.02173913043,10919.978260869566,5292.782608695652,3123.913043478261,14288.021739130434,2455477.0,1937.8695652173913,741339.6391304347,42,3202058
165011,1.4615384615384615,生活,23.53846153846154,65,91.86153846153846,3.1076923076923078,1.9846153846153847,0.12307692307692308,78.84615384615384,1092.246153846154,3.6923076923076925,337.4200000000001,64,8563
437092963,20.20689655172414,知识,448.48275862068965,29,58946.31034482759,12569.379310344828,1470.551724137931,2608.7586206896553,8543.655172413793,706504.7931034482,1186.0,210195.8051724138,29,1117662
16351122,10.044117647058824,生活,452.70588235294116,136,17415.83823529412,2525.985294117647,367.77941176470586,777.8014705882352,5827.713235294118,257047.63970588235,340.65441176470586,74655.00330882352,134,1366852
535128436,15.785714285714286,影视,95.42857142857143,14,40781.642857142855,1149.642857142857,692.6428571428571,184.64285714285714,12187.57142857143,894613.7142857143,453.0,244752.8571428571,10,305067
1871001,2.0334620334620332,游戏,1573.6975546975548,777,13910.521235521235,5991.705276705276,1325.8288288288288,1527.2664092664093,1989.5173745173745,240638.10038610038,1678.967824967825,70795.26190476195,583,2618419
495535252,60.142857142857146,生活,340.2857142857143,7,1742.0,162.42857142857142,47.142857142857146,4.714285714285714,250.14285714285714,16989.0,56.0,5136.635714285715,6,532890
946974,3.3753943217665614,科技,743.1451104100946,317,115692.77917981072,57360.11356466877,8030.813880126183,6822.148264984227,24837.264984227128,1501206.810725552,2100.328075709779,460361.51813880145,295,6879555
346563107,1.311764705882353,资讯,952.7764705882353,510,73149.72156862746,9966.86862745098,4008.505882352941,7209.174509803922,4350.431372549019,1059287.5078431373,3269.7,305970.2957843134,505,3618194
35359510,2.9770114942528734,科技,810.7977011494253,435,24985.436781609194,10682.797701149426,1563.0988505747127,3676.5632183908046,2568.367816091954,551328.459770115,1901.2574712643677,156038.9066666665,285,3385361
171368594,5.101694915254237,时尚,176.9322033898305,118,55586.15254237288,6943.186440677966,2624.864406779661,589.2881355932203,14685.694915254237,660988.5677966102,574.3728813559322,196704.9690677966,110,1116784
7428971,2.126153846153846,知识,427.0276923076923,325,12115.166153846154,619.2553846153846,969.0092307692307,665.6615384615385,4033.5046153846156,244481.80923076923,350.72923076923075,68412.23415384618,216,1077343
105038284,21.214285714285715,时尚,98.21428571428571,42,27362.595238095237,968.6666666666666,678.5,401.57142857142856,5280.023809523809,239064.33333333334,316.5952380952381,73376.96190476192,40,247518
14254182,6.276699029126213,游戏,462.06310679611653,206,27030.893203883494,4282.674757281553,670.4368932038835,989.3058252427185,3704.019417475728,488017.77669902914,543.0776699029126,136656.2927184466,179,1618795
398877923,6.226190476190476,游戏,95.66666666666667,84,2103.9761904761904,89.11904761904762,532.5119047619048,225.83333333333334,282.5,69151.44047619047,462.92857142857144,18844.860119047626,26,1377189
279583114,18.855072463768117,生活,430.27536231884056,69,147528.60869565216,44209.434782608696,3841.6521739130435,18327.971014492752,19143.115942028984,1527346.884057971,3301.217391304348,475231.53985507245,57,2305869
236711132,3.375,美食,231.16875,320,2826.696875,468.91875,294.89375,117.928125,1102.896875,59356.165625,141.0,16768.664218749997,268,1161911
2522486,6.549828178694158,动画,677.0549828178695,291,10909.06529209622,2548.718213058419,889.2920962199313,1514.6048109965636,3021.171821305842,378579.54295532644,593.2302405498282,102311.05996563575,61,1194817
10276136,3.977272727272727,生活,367.20454545454544,44,136178.20454545456,37220.65909090909,2082.7727272727275,1118.9772727272727,14024.568181818182,1252759.8409090908,1635.1136363636363,389108.17613636365,43,1197217
3353026,13.168831168831169,游戏,594.5454545454545,77,139681.93506493507,23481.194805194806,2884.6493506493507,2995.6233766233768,17805.87012987013,2066711.5454545454,1962.9610389610389,590999.1227272728,74,2650498
17171565,1.8748201438848922,影视,832.4374100719424,695,15238.211510791367,4897.589928057554,440.7482014388489,1604.738129496403,1210.5438848920862,362547.6388489209,431.42014388489207,100133.30568345326,450,2388994
37663924,3.665071770334928,知识,693.4832535885167,209,93456.99043062201,22461.67942583732,9304.918660287081,4660.966507177033,14021.674641148325,1755476.6602870813,4155.32057416268,498552.6014354065,182,7454855
25150941,4.238562091503268,汽车,1007.3823529411765,306,49110.80065359477,23095.398692810457,3865.6372549019607,7109.977124183007,6526.751633986928,963373.6176470588,1632.611111111111,277500.32728758187,180,2509029
11270116,5.813186813186813,知识,1471.7637362637363,182,33127.68681318681,13891.032967032967,2549.2417582417584,5252.741758241758,7256.686813186813,592718.521978022,1484.3076923076924,173388.48928571423,145,1774539
492628109,33.4,生活,214.84,25,30198.12,2162.84,1148.12,664.08,1717.84,440470.52,601.48,124772.46200000001,23,1076484
